105.1	188.182	376.365	564.547	752.729	940.911	1129.09	1317.28	1505.46	1693.64	1881.82	2070.01	2258.19	2446.37	2634.55	2822.73	3010.92	3199.1	3387.28	3575.46	3763.65	
106.1	187.735	375.47	563.205	750.939	938.674	1126.41	1314.14	1501.88	1689.61	1877.35	2065.08	2252.82	2440.55	2628.29	2816.02	3003.76	3191.49	3379.23	3566.96	3754.7	
107.1	187.279	374.557	561.836	749.115	936.393	1123.67	1310.95	1498.23	1685.51	1872.79	2060.06	2247.34	2434.62	2621.9	2809.18	2996.46	3183.74	3371.02	3558.29	3745.57	
108.1	186.814	373.627	560.441	747.254	934.068	1120.88	1307.69	1494.51	1681.32	1868.14	2054.95	2241.76	2428.58	2615.39	2802.2	2989.02	3175.83	3362.64	3549.46	3736.27	
109.1	186.34	372.679	559.019	745.358	931.698	1118.04	1304.38	1490.72	1677.06	1863.4	2049.74	2236.07	2422.41	2608.75	2795.09	2981.43	3167.77	3354.11	3540.45	3726.79	
110.1	185.857	371.713	557.57	743.426	929.283	1115.14	1301	1486.85	1672.71	1858.57	2044.42	2230.28	2416.13	2601.99	2787.85	2973.7	3159.56	3345.42	3531.27	3717.13	
111.1	186.195	372.39	558.584	744.779	930.974	1117.17	1303.36	1489.56	1675.75	1861.95	2048.14	2234.34	2420.53	2606.73	2792.92	2979.12	3165.31	3351.51	3537.7	3723.9	
112.1	186.732	373.464	560.195	746.927	933.659	1120.39	1307.12	1493.85	1680.59	1867.32	2054.05	2240.78	2427.51	2614.25	2800.98	2987.71	3174.44	3361.17	3547.9	3734.64	
113.1	187.269	374.537	561.806	749.074	936.343	1123.61	1310.88	1498.15	1685.42	1872.69	2059.95	2247.22	2434.49	2621.76	2809.03	2996.3	3183.57	3370.83	3558.1	3745.37	
114.1	187.805	375.61	563.415	751.221	939.026	1126.83	1314.64	1502.44	1690.25	1878.05	2065.86	2253.66	2441.47	2629.27	2817.08	3004.88	3192.69	3380.49	3568.3	3756.1	
115.1	188.341	376.683	565.024	753.366	941.707	1130.05	1318.39	1506.73	1695.07	1883.41	2071.76	2260.1	2448.44	2636.78	2825.12	3013.46	3201.81	3390.15	3578.49	3766.83	
116.1	188.878	377.755	566.633	755.51	944.388	1133.27	1322.14	1511.02	1699.9	1888.78	2077.65	2266.53	2455.41	2644.29	2833.16	3022.04	3210.92	3399.8	3588.67	3777.55	
117.1	189.413	378.827	568.24	757.654	947.067	1136.48	1325.89	1515.31	1704.72	1894.13	2083.55	2272.96	2462.37	2651.79	2841.2	3030.61	3220.03	3409.44	3598.86	3788.27	
118.1	190.797	381.593	572.39	763.187	953.984	1144.78	1335.58	1526.37	1717.17	1907.97	2098.76	2289.56	2480.36	2671.15	2861.95	3052.75	3243.54	3434.34	3625.14	3815.93	
